date,real,pred_lgb
2019-06-25,-0.009950330853168,-0.012970650702196659
2019-06-26,0.0246926125903714,-0.0018419745541261915
2019-06-27,-0.0197050710793325,0.00364682628787214
2019-06-28,-0.0049875415110389,0.006404323586771795
2019-07-01,0.0148886124937506,0.02313420036690168
2019-07-02,-0.024938948347252,-0.013352737934138924
2019-07-03,-0.010152371464018,-0.0005678558498629
2019-07-08,0.0448953199078909,0.002659262867698597
2019-07-09,0.0097088141269608,0.006499869841723944
2019-07-10,0.0,-0.0022933053541880325
2019-07-11,0.028573372444056,0.005920770367316056
2019-07-12,-0.0047058910374124,0.006310966713876321
2019-07-15,-0.0142520227072016,-0.002031342958670117
2019-07-16,0.018957913744614,0.011625246911032628
2019-07-17,-0.0334159969198438,-0.01569629868041435
2019-07-18,-0.0097561749453647,0.0033245183646948757
2019-07-19,0.0048899852941917,0.003111253189555856
2019-07-22,0.0,0.006806418379035822
2019-07-23,0.0145281005629098,0.0005173128971951439
2019-07-24,-0.0145281005629098,0.0007800987896099454
2019-07-25,0.0145281005629098,-0.0008076138219369292
2019-07-26,0.0,-0.0012165153266731237
2019-07-29,-0.0096619109117368,-0.0022959399399172234
2019-07-30,0.0,-0.002851092254849958
2019-07-31,-0.0196084713883764,-0.015544472663874678
2019-08-01,-0.0612436252407186,-0.0185434135485394
2019-08-02,-0.0212773984472847,-0.010272171956374476
2019-08-05,-0.0609606997896873,-0.04649347469007638
2019-08-06,-0.011494379425735,0.0009405906789072539
2019-08-07,-0.0116280379951191,-0.011792270403097577
2019-08-08,0.0058309203107932,0.014854405174060597
2019-08-09,0.0115608224010759,-0.0039889428382258035
2019-08-12,-0.0531098253139484,-0.021770902705429966
2019-08-13,0.0180185055026783,0.010941204433402562
2019-08-14,-0.0550597771830272,-0.03759008518392829
2019-08-15,-0.0450236813739551,-0.016489971518258106
2019-08-16,0.0195445960729702,0.00971392305326299
2019-08-19,0.0317486983145803,0.012259691103307158
2019-08-20,-0.0317486983145803,-0.025922655694458844
2019-08-21,0.0254790853009849,-0.006370029103338947
2019-08-22,0.0186921330121525,-0.010771896437737565
2019-08-23,-0.0637158143861077,-0.04328879297132929
2019-08-27,-0.0199342149008172,0.0010377501208224727
2019-08-28,-0.0135137191667228,0.0023822973632572388
2019-08-29,0.0202027073175194,0.0036801851233315063
2019-08-30,0.0,-0.007240908845074356
2019-09-03,-0.0202027073175194,-0.02799699652879317
2019-09-04,0.0,0.020710373779821743
2019-09-05,0.0658132185695718,0.021755394939266908
2019-09-06,-0.0128206884290614,-0.000722612259505783
2019-09-09,0.0503250838875156,0.008338153063122593
2019-09-10,0.0537442760066907,0.00848318774721394
2019-09-11,0.0172914971100609,0.0109922912563963
2019-09-12,0.022599831917241,0.00335354457717324
2019-09-13,0.059638266319731,0.027574713021920084
2019-09-16,-0.0320883145515004,0.008160300836522659
2019-09-17,-0.0164387263431599,-0.0010552771729789552
2019-09-18,-0.0055401803756153,-0.00788031870685011
2019-09-19,-0.0055710450494553,0.005621435594250119
2019-09-20,-0.028330506626226,-0.006281703878304255
2019-09-23,-0.0115608224010759,-0.00487562311368387
2019-09-24,-0.0476280489892547,0.0026722334972895615
2019-09-25,0.0534251666735806,0.023283739371766497
2019-09-26,-0.0174931574475172,0.0027752595473131856
2019-09-27,-0.0058997221271882,-0.010276018009345697
2019-09-30,-0.0059347355198146,0.0038187645709810273
2019-10-01,-0.0180185055026783,-0.003400349241942812
2019-10-02,-0.0307716586667535,-0.022098959164685086
2019-10-03,-0.0382212128201978,-0.018314885588536382
2019-10-04,-0.0130720815673527,0.006213934773270708
2019-10-07,0.0259754864032606,-0.01145867253047879
2019-10-08,-0.0129034048359079,-0.029660708194549332
2019-10-09,0.0319515998066023,0.006973830950436923
2019-10-10,0.0490896101965235,0.01574232870899338
2019-10-11,0.0524901826213967,0.007400213426851254
2019-10-15,0.0056657375356773,0.004958151780564671
2019-10-16,-0.0113637586503151,-0.0017905948466840542
2019-10-17,0.0056980211146377,0.003727536272814421
2019-10-18,0.0,-0.0034590961265378198
2019-10-21,0.0224728558520586,0.014948948913317134
2019-10-22,-0.0111733005981252,0.0008052951865354324
2019-10-23,-0.0056338177182559,0.018031807440733058
2019-10-24,0.0,-0.01335341354584068
2019-10-25,0.0168071183163812,0.012447462682386695
2019-10-28,0.0273989741881144,0.007771047311703405
2019-10-29,-0.0054200674693392,0.002755088719730815
2019-10-30,-0.0331522073169004,0.0022149022105235052
2019-10-31,-0.0518848353690116,-0.008024007660758734
2019-11-01,0.0233928795747054,0.022669188888151733
2019-11-04,0.034094211342976,0.02305456798403876
2019-11-05,0.0383608678724463,0.007899294584868238
2019-11-06,-0.0272496424473756,0.0033627781836820807
2019-11-07,0.0589983407619557,0.007718074702452382
2019-11-08,0.0103627870355466,0.0010203543161598223
2019-11-12,-0.0103627870355466,-0.010415403186527705
2019-11-13,-0.0210534091978323,-0.0031191760355275765
2019-11-14,-0.0324352757531537,-0.002582310675600845
2019-11-15,0.0109290705321902,0.009850545633974974
2019-11-18,-0.0164387263431599,-0.00429075500783142
2019-11-19,-0.0111112254250707,-0.00970892322256343
2019-11-20,-0.034094211342976,-0.007745410389933726
2019-11-21,0.0228581380760501,0.007300075367533856
2019-11-22,0.0,-0.00022460708293335613
2019-11-25,-0.0056657375356773,-0.0005449471852620179
2019-11-26,-0.0114286958236228,-0.009416462866371138
2019-11-27,0.0170944333593001,0.011080656043652992
2019-11-29,0.0056338177182559,0.004045181886927069
2019-12-02,0.0277026025493357,0.024203662143827267
2019-12-03,-0.0619916760279678,-0.023008526870691593
2019-12-04,0.028655255760376,0.010246924602893294
2019-12-05,0.0168071183163812,-0.0070054100305162875
2019-12-06,0.0219789067187752,0.015368488443887997
2019-12-09,-0.0054496047675647,-0.022060447022840695
2019-12-10,0.0108696722369039,-0.004635041808737179
2019-12-11,-0.0329700192375698,-0.004071705048527393
2019-12-12,0.059638266319731,0.02864626680952062
2019-12-13,-0.0430173850836906,-0.008837082696609426
2019-12-16,0.0377403279828469,0.010296518271481677
2019-12-17,0.0,0.012511000145390855
2019-12-18,0.0157483569681391,0.006586651515271965
2019-12-19,0.0,0.013788848007945517
2019-12-20,0.0,-0.003633157610630941
2019-12-23,0.0051948168771039,0.00532483935464752
2019-12-27,-0.0262482260749363,0.0011575691120076553
2019-12-30,0.0105821093305369,0.012233315763281027
2020-01-02,-0.0105821093305369,0.0029394396311933314
2020-01-03,-0.0434851119397386,-0.014990940057677893
2020-01-06,0.0055401803756153,-0.000613415795987438
2020-01-07,0.0109891215755951,0.01594515406467068
2020-01-08,0.0216224640131658,-0.0004901442223346503
2020-01-09,-0.0107527917762618,0.0003670587359619856
2020-01-10,-0.0108696722369039,-0.009134145112316135
2020-01-13,0.0108696722369039,0.005248174137174339
2020-01-14,-0.0163491380015294,-0.0066496836706913705
2020-01-15,-0.0166208812360403,0.0018801600823199665
2020-01-16,0.0111112254250707,-0.00616037765938612
2020-01-17,0.0164387263431599,0.018779797961602358
2020-01-21,-0.0331522073169004,-0.024323447250338196
2020-01-22,-0.0056338177182559,-0.005366394257308875
2020-01-23,-0.0170944333593001,-0.012019466275718588
2020-01-24,-0.0232568621642672,-0.016161463919779073
2020-01-27,-0.0543940720657986,-0.030947545031800684
2020-01-28,0.0245411089161174,0.012448973045663125
2020-01-29,-0.0307716586667535,-0.004652389894826428
2020-01-30,-0.0189280098855189,-0.0048939786421994085
2020-01-31,-0.0389659685333837,-0.022799268777396856
2020-02-03,0.0196727655987048,0.011092462113223678
2020-02-04,0.0444517625708338,0.020636433293087154
2020-02-05,0.0305834233720801,0.009266598538109216
2020-02-06,-0.0060423144559627,0.0015477259142107893
2020-02-07,-0.0370412716803489,-0.017729816599250374
2020-02-10,-0.0190481949706944,-0.0007721171713730383
2020-02-11,0.0190481949706944,-0.001194921159480714
2020-02-12,0.0186921330121525,0.01424758267080383
2020-02-13,-0.006191970247921,-0.00021827468471999063
2020-02-14,-0.0125001627642314,0.0002757157781731139
2020-02-18,-0.0254790853009849,-0.015853970096615544
2020-02-19,0.0064308903302904,0.013792118413878165
2020-02-20,-0.0259754864032606,-0.00879558415104047
2020-02-21,-0.0402738991379399,-0.030648674004363063
2020-02-24,-0.0563529365511318,-0.040479446239996525
2020-02-25,-0.0369045569354507,-0.03398009182303607
2020-02-26,0.0,-0.016666230636950177
2020-02-27,-0.0228146777661714,-0.031242454777144553
2020-02-28,-0.1401466317432419,-0.034065710709540765
2020-03-02,-0.0269074529199241,0.033545310721006104
2020-03-03,-0.0755075525081452,-0.02696318818418292
2020-03-04,0.0,0.011442315099831521
2020-03-05,-0.1031842362352307,-0.0235857450218738
2020-03-06,-0.2177234838448706,-0.034292052661610166
2020-03-09,-0.3150810466398953,-0.040292700358333315
2020-03-10,0.3417492937220566,0.03173967362528455
2020-03-11,0.0759859069779219,-0.02620558612404802
2020-03-12,0.0706175672139534,-0.038784400302418434
2020-03-13,0.0659579677917973,0.01023340147141815
2020-03-16,-0.2528353411216127,-0.04132593927561821
2020-03-17,0.3345133721358799,-0.008822176552528925
2020-03-18,0.1457118111813936,-0.05581754860482156
2020-03-19,-0.05218575317057,3.58968052665156e-06
2020-03-20,-0.1967102942460543,-0.05038665341606181
2020-03-23,-0.1910552367627093,-0.014941983825100544
2020-03-24,0.1000834585569825,0.004756578591541132
2020-03-25,0.0465200156348929,0.013816766164429877
2020-03-26,-0.0584962066816086,0.0010544957489941472
2020-03-27,-0.1421744887805426,-0.03347567545712803
2020-03-30,-0.0281708769666963,0.002535499012747556
2020-03-31,0.0,-0.016624650659754124
2020-04-01,-0.1213608570042673,-0.03751680394130714
2020-04-02,0.0160003413464411,0.023860106300647173
2020-04-03,-0.0160003413464411,0.002397716167685371
2020-04-06,0.0775582343458745,0.056658819635606573
2020-04-07,0.1127954941453443,-0.03382989389170896
2020-04-08,0.0263173083173733,0.0002108001021190101
2020-04-09,-0.0533459807052927,-0.02949100355156627
2020-04-14,0.0402738991379399,-0.001613387881050803
2020-04-15,-0.1875986138947983,-0.024566253991268855
2020-04-16,-0.0322608622182214,-0.015070476684024692
2020-04-17,0.0635134057223258,0.01030312474294718
2020-04-20,-0.0312525435041044,-0.03873419708864898
2020-04-21,-0.0826917158451134,-0.03251279375220384
2020-04-22,0.0826917158451134,0.04320230869586352
2020-04-23,-0.0322608622182214,-0.008640906959474354
2020-04-24,-0.0165293019512106,0.0019863146861204013
2020-04-27,0.1103480571688654,0.016534086621641447
2020-04-28,-0.0775582343458745,0.0022809650839488243
2020-04-29,0.0160003413464411,0.03132257202881038
2020-04-30,0.0157483569681392,0.010986392160012135
2020-05-01,0.0,0.012873891889394107
2020-05-04,0.0,-0.003196808096717387
2020-05-05,0.0307716586667536,0.019383719336226655
2020-05-06,0.0870113769896296,-0.0007775257650928722
2020-05-07,-0.1335313926245225,-0.04527543131268325
2020-05-11,0.1473247147568584,0.02649953651322229
2020-05-12,-0.0563529365511318,-0.0037804046025001394
2020-05-13,-0.0752234212375874,-0.05435475729760867
2020-05-14,-0.0157483569681392,0.048123175236825806
2020-05-15,0.0157483569681392,0.028233088244769753
2020-05-18,0.1315763577887192,0.04294665118463229
2020-05-19,-0.0419641990990322,-0.0024770507108303245
2020-05-20,-0.0289875368732521,0.023604937473367907
2020-05-21,0.0,-0.012022808806767829
2020-05-22,-0.0298529631496811,0.0015085382669861385
2020-05-26,0.0444517625708337,0.021029073180042088
2020-05-27,-0.0145987994211525,-0.016761293669763568
2020-05-28,0.0289875368732521,0.02429636116851226
2020-05-29,-0.0741079721537217,-0.00852144574064043
2020-06-01,0.0152674721307884,0.008930470321862559
2020-06-02,0.0298529631496811,0.02002677036434788
2020-06-03,0.1242977166775771,0.03272662823641447
2020-06-04,0.0629138254105692,0.01725404100326901
2020-06-05,0.104140259252597,0.012617863512804623
2020-06-08,-0.0335226920386435,-0.004575280303160047
2020-06-09,-0.0465200156348929,-0.01169024786311857
2020-06-10,-0.1133286853070031,-0.00638747945377583
2020-06-11,-0.1278333715098848,-0.03717663175808557
2020-06-12,0.0730251350148897,0.028946715576179873
2020-06-15,0.0,0.01341423823391024
2020-06-16,0.0548082364949951,0.00016792790356832883
2020-06-17,-0.0134230203321407,0.0061953937991525215
2020-06-18,-0.0413852161628544,0.0002573170859831126
2020-06-19,-0.0141846349919564,-0.004144082604930835
2020-06-22,0.0141846349919564,0.019294177038296424
2020-06-23,0.0139862419747399,-0.000984876592165657
2020-06-24,-0.0425596144187959,-0.027547777612116117
2020-06-25,-0.0145987994211525,-0.012068400599418626
2020-06-26,-0.0606246218164348,-0.006223994869963139
2020-06-29,0.0,0.0016641555584588992
2020-06-30,0.0307716586667536,0.009304502229371035
2020-07-01,0.0444517625708337,-0.00938843775584203
2020-07-02,-0.0145987994211525,-0.00955795976573429
2020-07-06,0.0145987994211525,-0.007846278528441065
2020-07-07,-0.0597192347016221,-0.02466188595204186
2020-07-08,0.0303053494953289,0.001521602946481902
2020-07-09,-0.0775582343458745,-0.009953862704021363
2020-07-10,0.0472528848505455,0.042496621613804506
2020-07-13,-0.0155041865359652,-0.028608669456533137
2020-07-14,-0.0157483569681392,0.006704593766910459
2020-07-15,0.0157483569681392,0.0019865815850521424
2020-07-16,-0.0317486983145803,-0.017442537625724255
2020-07-17,0.0317486983145803,0.016776382877003324
2020-07-20,-0.0317486983145803,0.011548900777908808
2020-07-21,-0.0162605208717803,-0.006506750850293088
2020-07-22,-0.0165293019512106,0.0039758864559510144
2020-07-23,-0.0168071183163812,-0.02015807328101272
2020-07-24,0.0,0.000890040405501723
2020-07-27,0.0495969411393721,0.026966914812811285
2020-07-28,-0.0495969411393721,-0.011996326576160956
2020-07-29,-0.0170944333593001,-0.0006403735431564111
2020-07-30,-0.0531098253139482,-0.023598375792150916
2020-07-31,0.0,0.011342390842836631
2020-08-03,0.0180185055026783,0.011554506398772525
2020-08-04,-0.0741079721537218,-0.0033688138284629432
2020-08-05,0.0560894666510435,0.013635177122092617
2020-08-06,0.0,0.017878457522115514
2020-08-07,0.035718082602079,-0.0012783343563040677
2020-08-10,0.0344861760711693,0.019143391093011816
2020-08-11,0.0813456394539525,0.012533770588888535
2020-08-12,0.0752234212375874,0.01848571620074757
2020-08-13,0.028573372444056,0.02046664592604475
2020-08-14,0.0,-0.006262743186992493
2020-08-17,-0.028573372444056,0.0008295278816701197
2020-08-18,-0.0294138852062931,-0.0007272557513512094
2020-08-19,0.0148150857851406,0.0132183214780287
2020-08-20,-0.0451204352804696,0.0007020263375088297
2020-08-21,-0.0155041865359652,0.006040558338036941
2020-08-24,0.0155041865359652,0.005367084291244952
2020-08-25,0.0597192347016221,0.029660406473128894
2020-08-26,0.0,0.0070051510775850055
2020-08-27,0.0699585886069104,0.015331528056875718
2020-08-28,0.0,0.0017123116959915647
2020-09-01,-0.084557388028063,-0.0037011458187472764
2020-09-02,-0.0298529631496811,0.019915744507224154
2020-09-03,-0.0465200156348928,-0.017442102535013403
2020-09-04,0.1335313926245225,0.02314598103132638
2020-09-08,-0.0425596144187959,-0.00562710997679251
2020-09-09,0.028573372444056,0.018653047025244267
2020-09-10,-0.0431721718652086,-0.01705345191410852
2020-09-11,-0.0148150857851406,-0.023093882191110218
2020-09-14,0.0148150857851406,0.010060491925159603
2020-09-15,0.0,0.005076238468856277
2020-09-16,0.0145987994211525,0.008111124104513402
2020-09-17,0.0,0.014227137378003085
2020-09-18,0.0143887374520996,-0.0008390003335600247
2020-09-21,-0.0289875368732521,-0.0028965004425175714
2020-09-22,0.0,0.00922195410326143
2020-09-23,0.0,-0.01318532733220655
2020-09-24,-0.0148150857851406,-0.021157206353199433
2020-09-25,-0.0150378773645405,0.0015644774988982826
2020-09-28,0.0150378773645405,-0.005339169732780981
2020-09-29,-0.0150378773645405,-0.007194218298639966
2020-09-30,0.0444517625708337,0.038840440468728324
2020-10-01,-0.0145987994211525,0.004605013134220236
2020-10-02,0.0289875368732521,0.017932193954489525
2020-10-05,0.1082135846402328,0.007410022318406218
2020-10-06,-0.0259754864032606,0.011605656860969005
2020-10-07,0.0637158143861077,0.0128544033507811
2020-10-08,-0.037740327982847,0.008587423679778433
2020-10-09,0.0127390257774297,0.017852681461667942
2020-10-13,-0.0653827592628517,-0.0005358439058725753
2020-10-14,-0.0136056520557786,0.0004608528772015076
2020-10-15,0.0136056520557786,0.0009879373045833008
2020-10-16,0.0266682470821613,0.014252830304880663
2020-10-19,0.0259754864032606,0.01067966294823398
2020-10-20,0.037740327982847,0.021880902125423672
2020-10-21,0.024391453124159,0.01264302468520939
2020-10-22,0.0470675108579858,0.017787839500535387
2020-10-23,-0.0232568621642672,-0.0048529511560857
2020-10-26,-0.0482021018178775,-0.019429240854893687
2020-10-27,-0.0250013022054172,0.005765719838772082
2020-10-28,0.0,-0.0075694152168125275
2020-10-29,0.0732034040232949,0.012681110978996464
2020-10-30,0.03468555798789,0.012585390378796548
2020-11-02,-0.0114286958236227,0.009520657997522476
2020-11-03,0.0339015516756813,0.003949915321450261
2020-11-04,-0.1431008436406733,-0.007408293774736417
2020-11-05,0.0127390257774297,-0.013081461199441344
2020-11-06,0.0493927553295763,0.017064460437585475
2020-11-09,0.1455075836712383,0.03700456373835844
2020-11-10,0.0206192872027357,0.01930643293514916
2020-11-12,-0.1076306641923654,0.0021496130032119267
2020-11-13,0.0112995552539333,0.0033019546538794824
2020-11-16,0.0222231367847102,0.01062884295563942
2020-11-17,-0.0449513878622663,-0.009774893500203974
2020-11-18,0.0114286958236227,-0.004097986148576258
2020-11-19,-0.0229895182246987,0.00027393385458772374
2020-11-20,-0.0355066884569098,-0.028306920111105513
2020-11-23,0.0355066884569098,0.021866132362504197
2020-11-24,0.0229895182246987,0.03510120188150262
2020-11-25,0.0,0.013997011798938528
2020-11-30,-0.0465200156348929,-0.011646852031126044
2020-12-01,0.0909717782057267,0.01047369489150432
2020-12-02,0.0320883145515004,0.001350896826967879
2020-12-03,-0.0320883145515004,-0.0024647850896027316
2020-12-04,0.0529224014543424,0.01842243145305238
2020-12-07,-0.0314161962333789,0.0329818684294683
2020-12-08,-0.0215062052209634,0.0007213399984998822
2020-12-09,0.0320883145515004,-0.0021952359238961144
2020-12-10,-0.0320883145515004,-0.03456852090432329
2020-12-11,-0.0219789067187752,-0.009836827940627799
2020-12-14,0.0,0.03188245693528631
2020-12-15,0.0219789067187752,0.013435197409536961
2020-12-16,0.0,-0.0058359676136289255
2020-12-17,0.0215062052209634,0.023533072614584476
2020-12-18,0.0105821093305369,0.0027872765240692775
2020-12-21,0.0,0.013412162657255887
2020-12-22,-0.0212773984472847,0.0031173499869731115
2020-12-23,0.0317486983145802,0.004387614030121789
2020-12-29,-0.0210534091978323,0.0018860013529143076
2020-12-30,-0.0106952891167478,-0.002410536200562433
2020-12-31,0.0,0.018239520150262364
2021-01-04,0.0,-0.02499131910431455
2021-01-05,0.0317486983145802,0.003193283173771704
2021-01-06,0.0800427076735365,0.028837765886103803
2021-01-07,0.037740327982847,0.0016066646503216703
2021-01-08,0.0452565915881207,0.02390396219694647
2021-01-11,0.0175443096509095,0.02651191830238353
2021-01-12,0.0,0.000966211762606783
2021-01-13,-0.0444517625708336,0.001300799242513614
2021-01-14,0.0444517625708336,0.012253294581805473
2021-01-15,-0.0354019270509157,-0.0031609635213598096
2021-01-19,-0.0090498355199179,0.006821415920614526
2021-01-21,0.0180185055026783,0.016245167408816916
2021-01-22,-0.0180185055026783,0.003649440215499983
2021-01-25,-0.0465200156348928,-0.004795806702057259
2021-01-26,0.0,0.006940822981590345
2021-01-27,-0.0095694510161507,-0.0022942402526935505
2021-01-28,0.0284379353205335,0.005504398379807353
2021-01-29,0.0367013668504279,0.019815672825757094
2021-02-01,-0.0181823190831904,0.010421168703243194
2021-02-02,0.0271509890659508,0.011297951035848804
2021-02-03,0.0264332570681553,0.010808935599661262
2021-02-04,0.0,0.00516552702909175
2021-02-05,0.0341913647482793,-0.00370913702193933
2021-02-08,0.0,-0.0022270603540270927
2021-02-09,-0.0084388686458646,-0.010379621555253595
2021-02-10,-0.0257524961024147,-0.011951696483628696
2021-02-11,0.0086580627431145,0.002562468708221189
2021-02-12,0.0339015516756813,0.022279789467616103
2021-02-16,0.0800427076735364,0.013746022667105309
2021-02-17,-0.0077220460939103,0.01850812996954441
2021-02-18,0.0,0.009473279229344822
2021-02-19,0.0380273955892392,0.007815536677664957
2021-02-22,0.0221411258772135,0.02222623931082245
