date,real,pred_catboost
2019-05-03,-0.0039292781398895,0.0011136756825425146
2019-05-07,-0.0360760564738095,-0.01739129893819046
2019-05-08,0.0161946859199806,0.0042510135210334895
2019-05-09,-0.0161946859199806,-0.004037662914169973
2019-05-10,0.0081301260832501,0.004710277410963732
2019-05-13,-0.028749413285986,-0.01945660927406747
2019-05-14,0.0082988028146951,0.004812917938449498
2019-05-15,-0.0208775850215552,8.720556113507458e-05
2019-05-16,0.01257878220686,0.0037294773341048715
2019-05-17,-0.0041753714104805,-0.007519851474735802
2019-05-20,0.0083333815591443,-0.005981302578909353
2019-05-21,0.0082645098498934,0.005399590591030552
2019-05-22,-0.0165978914090377,-0.006945692006609158
2019-05-23,-0.0340458414097171,-0.017173659083725958
2019-05-24,0.0043196611445163,0.00021670465753093228
